VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspended To Memory,Suspend time,Suspend Interval,Creation date,Change Version,CPUs,Overall Cpu Readiness,Memory,Active Memory,NICs,Disks,Total disk capacity MiB,Fixed Passthru HotPlug,min Required EVC Mode Key,Latency Sensitivity,Op Notification Timeout,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder ID,Folder,vApp,DAS protection,FT State,FT Role,FT Latency,FT Bandwidth,FT Sec. Latency,Vm Failover In Progress,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Reboot PowerOff,EFI Secure boot,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,Customization Info,Guest Detailed Data,VM ID,SMBIOS UUID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID
exmpl-kestrel-0176,poweredOff,False,False,green,exmplkestrel0176.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,6,,17408,0,1,5,921600,False,,normal,,TRUE,,10.21.61.114,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2230281,1115140,1115139,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/exmpl-kestrel-0176.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Ubuntu Linux 24.04 LTS (64-bit),Ubuntu Linux 24.04 LTS (64-bit),IDLE,,vm-4121,53a81901-f4f5-efe7-49b5-2206e494c8da,914d659b-3202-a862-ed81-39192ced7b6f,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0007,poweredOn,False,False,green,exmplkestrel0007.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,6,,34816,0,1,5,921600,False,,normal,,TRUE,,10.21.62.117,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4458522,2229261,2229260,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/exmpl-kestrel-0007.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Ubuntu Linux 22.04 (64-bit),Ubuntu Linux 22.04 (64-bit),IDLE,,vm-4122,f590d9e3-04f0-5238-4b8d-b1fb6129c40e,c1577a93-8277-2b3b-533c-d37dbe94e62a,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0165,poweredOff,False,False,green,exmplkestrel0165.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,10,,35840,0,1,5,921600,False,,normal,,TRUE,,10.21.62.120,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4589611,2294805,2294804,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/exmpl-kestrel-0165.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,CentOS 7.9 (64-bit),CentOS 7.9 (64-bit),IDLE,,vm-4123,7154dc63-6c79-7828-3a90-2b59c8ff7057,7404befd-df67-c318-434e-9184ed7b43c9,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0174,poweredOn,False,False,green,exmplkestrel0174.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,10,,69632,0,1,5,921600,False,,normal,,TRUE,,10.21.63.123,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8915004,4457502,4457501,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/exmpl-kestrel-0174.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,CentOS 8 (64-bit),CentOS 8 (64-bit),IDLE,,vm-4124,bc87f66e-efb7-022f-a8ab-2bf0a7968d48,e75a8e22-3a0b-3501-c9c1-bd8ea064158a,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0128,poweredOff,False,False,green,exmplkestrel0128.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,18,,131072,0,1,5,921600,False,,normal,,TRUE,,10.21.63.126,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,16779341,8389670,8389669,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/exmpl-kestrel-0128.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Oracle Linux 9 (64-bit),Oracle Linux 9 (64-bit),IDLE,,vm-4125,a5d0beaa-7b79-878f-6d5c-f13f12bcb78a,95d4722a-d8b9-c30f-0bf1-03b5208f4899,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0151,poweredOn,False,False,green,exmplkestrel0151.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,2,,5120,0,1,5,921600,False,,normal,,TRUE,,10.21.64.129,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,657502,328751,328750,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/exmpl-kestrel-0151.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Oracle Linux 8 (64-bit),Oracle Linux 8 (64-bit),IDLE,,vm-4126,27eea458-53d0-f558-c200-d934de3bbbf8,6026e0e2-0db5-0758-33a9-ccb0e20fb651,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0016,poweredOff,False,False,green,exmplkestrel0016.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,2,,10240,0,1,5,921600,False,,normal,,TRUE,,10.21.64.132,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1312879,656439,656438,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/exmpl-kestrel-0016.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Oracle Linux 7.9 (64-bit),Oracle Linux 7.9 (64-bit),IDLE,,vm-4127,8a7fa86e-7a9f-6217-fe2f-33f028ec8a82,1eb9e44e-9a35-8187-34ff-5a4257311988,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0149,poweredOn,False,False,green,exmplkestrel0149.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,19456,0,1,5,921600,False,,normal,,TRUE,,10.21.65.135,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2492544,1246272,1246271,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/exmpl-kestrel-0149.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Debian GNU/Linux 11 (64-bit),Debian GNU/Linux 11 (64-bit),IDLE,,vm-4128,b949defc-c635-d5fc-4eee-542436eadd86,cfcf65ea-b17d-05f9-9c12-6c80e8f02771,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0197,poweredOff,False,False,green,exmplkestrel0197.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,36864,0,1,5,921600,False,,normal,,TRUE,,10.21.65.138,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4720785,2360392,2360391,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/exmpl-kestrel-0197.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3132/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Debian GNU/Linux 10 (64-bit),Debian GNU/Linux 10 (64-bit),IDLE,,vm-4129,11d05be2-f884-5821-1152-64358bc3426e,9fa42324-4911-6c0e-559f-2359f12a35e6,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0010,poweredOn,False,False,green,exmplkestrel0010.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,8,,32768,0,1,5,921600,False,,normal,,TRUE,,10.21.66.141,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4196514,2098257,2098256,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/exmpl-kestrel-0010.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE Linux Enterprise 12 (64-bit),SUSE Linux Enterprise 12 (64-bit),IDLE,,vm-4130,3a6ec874-4aaa-6af2-e4b6-572904d0db55,587cb64b-06b3-980f-eb6a-dd4b0d6ffa32,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0039,poweredOff,False,False,green,exmplkestrel0039.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,8,,66560,0,1,5,921600,False,,normal,,TRUE,,10.21.66.144,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8521907,4260953,4260952,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/exmpl-kestrel-0039.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE Linux Enterprise 11 (64-bit),SUSE Linux Enterprise 11 (64-bit),IDLE,,vm-4131,2ec825e1-f273-2852-29f4-552b70a1b2d8,41b3d17d-205c-1f74-11fd-eebce0da34e2,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0164,poweredOn,False,False,green,exmplkestrel0164.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,16,,133120,0,1,5,921600,False,,normal,,TRUE,,10.21.67.147,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,17041604,8520802,8520801,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/exmpl-kestrel-0164.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,openSUSE 15.5 (64-bit),openSUSE 15.5 (64-bit),IDLE,,vm-4132,b641ff0a-fd04-73ee-6a0c-13be1b2fe671,aeb95589-39d8-b2f8-5789-f6eb9aad9b51,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0100,poweredOff,False,False,green,exmplkestrel0100.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,3,,7168,0,1,5,921600,False,,normal,,TRUE,,10.21.67.150,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,919765,459882,459881,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/exmpl-kestrel-0100.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE 11 (64-bit),SUSE 11 (64-bit),IDLE,,vm-4133,40951322-86a2-2248-af7f-9f17b896b8e1,200d8aac-545b-0036-5fd6-b6c44b3e2c59,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0161,poweredOn,False,False,green,exmplkestrel0161.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,3,,12288,0,1,5,921600,False,,normal,,TRUE,,10.21.68.153,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1575142,787571,787570,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/exmpl-kestrel-0161.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Red Hat Enterprise Linux 7.9 (64-bit),Red Hat Enterprise Linux 7.9 (64-bit),IDLE,,vm-4134,cd255a1c-f50d-d688-2512-302dfc2e48fc,3d449fd4-078c-f18b-4d75-4f2ab4806785,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0131,poweredOff,False,False,green,exmplkestrel0131.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,5,,16384,0,1,5,921600,False,,normal,,TRUE,,10.21.68.156,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2099447,1049723,1049722,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/exmpl-kestrel-0131.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Red Hat Enterprise Linux 6.10 (64-bit),Red Hat Enterprise Linux 6.10 (64-bit),IDLE,,vm-4135,53cf4073-ae0d-849d-ee52-b640a4415dcb,057d6bb5-b1a7-ff46-0e91-a71a260db890,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0003,poweredOn,False,False,green,exmplkestrel0003.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,5,,33792,0,1,5,921600,False,,normal,,TRUE,,10.21.69.159,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4327688,2163844,2163843,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/exmpl-kestrel-0003.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Red Hat Enterprise Linux 5.11 (64-bit),Red Hat Enterprise Linux 5.11 (64-bit),IDLE,,vm-4136,70266ce0-a9ef-44e0-d6cf-169ef76b1af7,1766a716-dc88-449c-8724-52d8e4812170,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0002,poweredOff,False,False,green,exmplkestrel0002.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,9,,34816,0,1,5,921600,False,,normal,,TRUE,,10.21.69.162,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4458777,2229388,2229387,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/exmpl-kestrel-0002.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,FreeBSD 14.0 (64-bit),FreeBSD 14.0 (64-bit),IDLE,,vm-4137,86e4d683-9813-623d-c8f1-c87a5d853c00,357e0b3a-d733-3dee-9a7f-1554fe39e903,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0069,poweredOn,False,False,green,exmplkestrel0069.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,9,,68608,0,1,5,921600,False,,normal,,TRUE,,10.21.70.165,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8784170,4392085,4392084,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/exmpl-kestrel-0069.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE openSUSE Leap 15.4 (64-bit),SUSE openSUSE Leap 15.4 (64-bit),IDLE,,vm-4138,db7ed23e-f90f-83d2-413b-9fcb519ddb11,29d526ec-f205-5f33-71b3-3144edc2e1c7,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0065,poweredOff,False,False,green,exmplkestrel0065.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,17,,135168,0,1,5,921600,False,,normal,,TRUE,,10.21.70.168,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,17303867,8651933,8651932,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/exmpl-kestrel-0065.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3133/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE 12 (64-bit),SUSE 12 (64-bit),IDLE,,vm-4139,c812b068-88a8-5a58-090b-732a7b7ad384,2629e45b-7bf3-c9af-af8d-0679fe2d86e0,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0023,poweredOn,False,False,green,exmplkestrel0023.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,4096,0,1,5,921600,False,,normal,,TRUE,,10.21.71.171,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,526668,263334,263333,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3134/exmpl-kestrel-0023.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3134/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2025 (64-bit),Microsoft Windows Server 2025 (64-bit),IDLE,,vm-4140,cf2221e0-8f52-0f59-1cbd-9e8462caf96f,4003f93c-6e62-c023-870f-b06879484764,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0147,poweredOff,False,False,green,exmplkestrel0147.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,9216,0,1,5,921600,False,,normal,,TRUE,,10.21.71.174,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1182045,591022,591021,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3134/exmpl-kestrel-0147.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3134/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),IDLE,,vm-4141,d41726eb-1469-301b-c91b-dcf8b4ef361c,32276d04-460a-d60c-eff1-54afe8b94825,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
